  1.5240   1         38.47        0.02          2.08         18.22       -0.17
  1.5260   1         38.51        0.03          2.10         18.21       -0.17
  1.5280   1         38.55        0.03          2.11         18.20       -0.17
  1.5300   1         38.58        0.03          2.13         18.19       -0.17
  1.5320   1         38.62        0.03          2.15         18.18       -0.17
  1.5340   1         38.65        0.03          2.16         18.16       -0.17
  1.5360   1         38.69        0.03          2.18         18.15       -0.17
  1.5380   1         38.73        0.03          2.19         18.14       -0.17
  1.5400   1         38.76        0.03          2.21         18.13       -0.17
  1.5420   1         38.80        0.04          2.22         18.12       -0.17
  1.5440   1         38.84        0.04          2.24         18.11       -0.17
  1.5460   1         38.87        0.04          2.26         18.10       -0.17
  1.5480   1         38.91        0.04          2.27         18.09       -0.17
  1.5500   1         38.94        0.04          2.29         18.08       -0.17
  1.5520   1         38.98        0.04          2.30         18.06       -0.17
  1.5540   1         39.02        0.04          2.32         18.05       -0.17
  1.5560   1         39.05        0.04          2.33         18.04       -0.17
  1.5580   1         39.09        0.05          2.35         18.03       -0.17
  1.5600   1         39.12        0.05          2.36         18.02       -0.17
  1.5620   1         39.16        0.05          2.38         18.01       -0.17
  1.5640   1         39.20        0.05          2.39         18.00       -0.17
  1.5660   1         39.23        0.05          2.41         17.99       -0.17
